code,theme,enabled,note,name_zh,market,official_industry,current_themes
6465,通信網路 / 綜合,1,current classified theme,威潤,TPEx,通信網路業,通信網路 / 綜合
6469,生技醫療 / 綜合,1,current classified theme,大樹,TPEx,生技醫療業,生技醫療 / 綜合
6470,通信網路 / 綜合,1,current classified theme,宇智,TPEx,通信網路業,通信網路 / 綜合
6472,生技醫療 / 綜合,1,current classified theme,保瑞,TWSE,生技醫療業,生技醫療 / 綜合
6477,太陽能 / 綠能光電,1,current classified theme,安集,TWSE,光電業,太陽能 / 綠能光電
6482,文化創意 / 綜合,1,current classified theme,弘煜科,TPEx,文化創意業,文化創意 / 綜合
6485,半導體 / 綜合,1,current classified theme,點序,TPEx,半導體業,半導體 / 綜合
6486,通信網路 / 綜合,1,current classified theme,互動,TPEx,通信網路業,通信網路 / 綜合
6488,矽晶圓,1,silicon wafer exposure,環球晶,TPEx,半導體業,矽晶圓
6491,生技醫療 / 綜合,1,current classified theme,晶碩,TWSE,生技醫療業,生技醫療 / 綜合
6492,生技醫療 / 綜合,1,current classified theme,生華科,TPEx,生技醫療業,生技醫療 / 綜合
6494,半導體 / 綜合,1,current classified theme,九齊,TPEx,半導體業,半導體 / 綜合
6496,生技醫療 / 綜合,1,current classified theme,科懋,TPEx,生技醫療業,生技醫療 / 綜合
6499,生技醫療 / 綜合,1,current classified theme,益安,TPEx,生技醫療業,生技醫療 / 綜合
6504,綜合產業 / 綜合,1,current classified theme,南六,TWSE,其他,綜合產業 / 綜合
6505,能源公用 / 綜合,1,current classified theme,台塑化,TWSE,油電燃氣業,能源公用 / 綜合
6506,紡織纖維 / 綜合,1,current classified theme,雙邦,TPEx,紡織纖維,紡織纖維 / 綜合
6508,農業科技 / 綜合,1,current classified theme,惠光,TPEx,農業科技,農業科技 / 綜合
6509,電子化學 / 特用化學,1,theme refinement v2,聚和,TPEx,化學工業,電子化學 / 特用化學
6510,探針卡 / 測試介面,1,current classified theme,精測,TPEx,半導體業,探針卡 / 測試介面
6512,電子設備整合 / 綜合,1,current classified theme,啟發電,TPEx,其他電子業,電子設備整合 / 綜合
6514,待確認 / 特殊標的,1,current classified theme,芮特-KY,TPEx,,待確認 / 特殊標的
6515,探針卡 / 測試介面,1,current classified theme,穎崴,TWSE,半導體業,探針卡 / 測試介面
6516,資訊服務 / 綜合,1,current classified theme,勤崴國際,TPEx,資訊服務業,資訊服務 / 綜合
6517,光電業 / 其他,1,current classified theme,保勝光學,TPEx,光電業,光電業 / 其他
6523,生技醫療 / 綜合,1,current classified theme,達爾膚,TPEx,生技醫療業,生技醫療 / 綜合
6525,半導體 / 綜合,1,current classified theme,捷敏-KY,TWSE,半導體業,半導體 / 綜合
6526,ASIC / IC設計,1,current classified theme,達發,TWSE,半導體業,ASIC / IC設計
6527,生技醫療 / 綜合,1,current classified theme,明達醫,TPEx,生技醫療業,生技醫療 / 綜合
6530,通信網路 / 綜合,1,current classified theme,創威,TPEx,通信網路業,通信網路 / 綜合
6531,半導體 / 綜合,1,current classified theme,愛普*,TWSE,半導體業,半導體 / 綜合
6532,半導體 / 綜合,1,current classified theme,瑞耘,TPEx,半導體業,半導體 / 綜合
6533,半導體 / 綜合,1,current classified theme,晶心科,TWSE,半導體業,半導體 / 綜合
6534,生技醫療 / 綜合,1,current classified theme,正瀚-創,TWSE,生技醫療業,生技醫療 / 綜合
6535,生技醫療 / 綜合,1,current classified theme,順藥,TPEx,生技醫療業,生技醫療 / 綜合
6538,電子零組件 / 綜合,1,current classified theme,倉和,TPEx,電子零組件業,電子零組件 / 綜合
6541,生技醫療 / 綜合,1,current classified theme,泰福-KY,TWSE,生技醫療業,生技醫療 / 綜合
6542,文化創意 / 綜合,1,current classified theme,隆中,TPEx,文化創意業,文化創意 / 綜合
6546,通信網路 / 綜合,1,current classified theme,正基,TPEx,通信網路業,通信網路 / 綜合
6547,生技醫療 / 綜合,1,current classified theme,高端疫苗,TPEx,生技醫療業,生技醫療 / 綜合
6548,半導體 / 綜合,1,current classified theme,長科*,TPEx,半導體業,半導體 / 綜合
6550,生技醫療 / 綜合,1,current classified theme,北極星藥業-KY,TWSE,生技醫療業,生技醫療 / 綜合
6552,半導體 / 綜合,1,current classified theme,易華電,TWSE,半導體業,半導體 / 綜合
6556,光電業 / 其他,1,current classified theme,勝品,TPEx,光電業,光電業 / 其他
6558,電子設備整合 / 綜合,1,current classified theme,興能高,TWSE,其他電子業,電子設備整合 / 綜合
6560,光電業 / 其他,1,current classified theme,欣普羅,TPEx,光電業,光電業 / 其他
6561,通信網路 / 綜合,1,current classified theme,是方,TPEx,通信網路業,通信網路 / 綜合
6568,半導體 / 綜合,1,current classified theme,宏觀,TPEx,半導體業,半導體 / 綜合
6569,生技醫療 / 綜合,1,current classified theme,醫揚,TPEx,生技醫療業,生技醫療 / 綜合
6570,電腦週邊設備 / 綜合,1,current classified theme,維田,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
6573,半導體 / 綜合,1,current classified theme,虹揚-KY,TWSE,半導體業,半導體 / 綜合
6574,生技醫療 / 綜合,1,current classified theme,霈方,TPEx,生技醫療業,生技醫療 / 綜合
6576,生技醫療 / 綜合,1,current classified theme,逸達,TPEx,生技醫療業,生技醫療 / 綜合
6577,電腦週邊設備 / 綜合,1,current classified theme,勁豐,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
6578,農業科技 / 綜合,1,current classified theme,達邦蛋白,TPEx,農業科技,農業科技 / 綜合
6579,邊緣AI / IPC,1,current classified theme,研揚,TWSE,電腦及週邊設備業,邊緣AI / IPC
6581,綠能環保 / 綜合,1,current classified theme,鋼聯,TWSE,綠能環保,綠能環保 / 綜合
6582,橡膠原料 / 碳黑,1,theme refinement v2,申豐,TWSE,橡膠工業,橡膠原料 / 碳黑
6584,電子零組件 / 綜合,1,current classified theme,南俊國際,TPEx,電子零組件業,電子零組件 / 綜合
6585,綜合產業 / 綜合,1,current classified theme,鼎基,TWSE,其他,綜合產業 / 綜合
6588,通信網路 / 綜合,1,current classified theme,東典,TPEx,通信網路業,通信網路 / 綜合
6589,生技醫療 / 綜合,1,current classified theme,台康生技,TWSE,生技醫療業,生技醫療 / 綜合
6590,資訊服務 / 綜合,1,current classified theme,普鴻,TPEx,資訊服務業,資訊服務 / 綜合
6591,電腦週邊設備 / 綜合,1,current classified theme,動力-KY,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
6592,綜合產業 / 綜合,1,current classified theme,和潤企業,TWSE,其他,綜合產業 / 綜合
6593,資訊服務 / 綜合,1,current classified theme,台灣銘板,TPEx,資訊服務業,資訊服務 / 綜合
6596,文化創意 / 綜合,1,current classified theme,寬宏藝術,TPEx,文化創意業,文化創意 / 綜合
6598,生技醫療 / 綜合,1,current classified theme,ABC-KY,TWSE,生技醫療業,生技醫療 / 綜合
6603,電機機械 / 綜合,1,current classified theme,富強鑫,TPEx,電機機械,電機機械 / 綜合
6605,汽車零組件 / 綜合,1,current classified theme,帝寶,TWSE,汽車工業,汽車零組件 / 綜合
6606,電機機械 / 綜合,1,current classified theme,建德工業,TWSE,電機機械,電機機械 / 綜合
6609,工具機,1,theme singleton cleanup v3,瀧澤科,TPEx,電機機械,工具機
6612,生技醫療 / 綜合,1,current classified theme,奈米醫材,TPEx,生技醫療業,生技醫療 / 綜合
6613,電子設備整合 / 綜合,1,current classified theme,朋億*,TPEx,其他電子業,電子設備整合 / 綜合
6614,數位雲端 / 綜合,1,current classified theme,資拓宏宇,TWSE,數位雲端,數位雲端 / 綜合
6615,生技醫療 / 綜合,1,current classified theme,慧智,TPEx,生技醫療業,生技醫療 / 綜合
6616,居家生活 / 綜合,1,current classified theme,特昇-KY,TPEx,居家生活,居家生活 / 綜合
6624,綠能環保 / 綜合,1,current classified theme,萬年清,TPEx,綠能環保,綠能環保 / 綜合
6625,綜合產業 / 綜合,1,current classified theme,必應,TWSE,其他,綜合產業 / 綜合
6629,居家生活 / 綜合,1,current classified theme,泰金-KY,TPEx,居家生活,居家生活 / 綜合
6640,CoWoS / 先進封裝,1,current classified theme,均華,TPEx,半導體業,CoWoS / 先進封裝｜半導體設備
6640,半導體設備,1,current classified theme,均華,TPEx,半導體業,CoWoS / 先進封裝｜半導體設備
6641,綠能環保 / 綜合,1,current classified theme,基士德-KY,TWSE,綠能環保,綠能環保 / 綜合
6642,電子零組件 / 綜合,1,current classified theme,富致,TPEx,電子零組件業,電子零組件 / 綜合
6643,半導體 / 綜合,1,current classified theme,M31,TPEx,半導體業,半導體 / 綜合
6645,生技醫療 / 綜合,1,current classified theme,金萬林-創,TWSE,生技醫療業,生技醫療 / 綜合
6649,生技醫療 / 綜合,1,current classified theme,台生材,TPEx,生技醫療業,生技醫療 / 綜合
6651,半導體 / 綜合,1,current classified theme,全宇昕,TPEx,半導體業,半導體 / 綜合
6654,電子設備整合 / 綜合,1,current classified theme,天正國際,TPEx,其他電子業,電子設備整合 / 綜合
6655,綜合產業 / 綜合,1,current classified theme,科定,TWSE,其他,綜合產業 / 綜合
6657,生技醫療 / 綜合,1,current classified theme,華安,TWSE,生技醫療業,生技醫療 / 綜合
6658,電子設備整合 / 綜合,1,current classified theme,聯策,TWSE,其他電子業,電子設備整合 / 綜合
6661,生技醫療 / 綜合,1,current classified theme,威健生技,TPEx,生技醫療業,生技醫療 / 綜合
6662,生技醫療 / 綜合,1,current classified theme,樂斯科,TPEx,生技醫療業,生技醫療 / 綜合
6664,電子零組件 / 綜合,1,current classified theme,群翊,TPEx,電子零組件業,電子零組件 / 綜合
6666,生技醫療 / 綜合,1,current classified theme,羅麗芬-KY,TWSE,生技醫療業,生技醫療 / 綜合
6667,半導體設備,1,current classified theme,信紘科,TPEx,其他電子業,半導體設備
6668,光電業 / 其他,1,current classified theme,中揚光,TWSE,光電業,光電業 / 其他
6669,AI伺服器,1,current classified theme,緯穎,TWSE,電腦及週邊設備業,AI伺服器｜伺服器ODM / 機櫃
6669,伺服器ODM / 機櫃,1,current classified theme,緯穎,TWSE,電腦及週邊設備業,AI伺服器｜伺服器ODM / 機櫃
6670,運動休閒 / 綜合,1,current classified theme,復盛應用,TWSE,運動休閒,運動休閒 / 綜合
6671,居家生活 / 綜合,1,current classified theme,三能-KY,TWSE,居家生活,居家生活 / 綜合
6672,電子零組件 / 綜合,1,current classified theme,騰輝電子-KY,TWSE,電子零組件業,電子零組件 / 綜合
6674,通信網路 / 綜合,1,current classified theme,鋐寶科技,TWSE,通信網路業,通信網路 / 綜合
6679,半導體 / 綜合,1,current classified theme,鈺太,TPEx,半導體業,半導體 / 綜合
6680,電腦週邊設備 / 綜合,1,current classified theme,鑫創電子,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
6683,探針卡 / 測試介面,1,current classified theme,雍智科技,TPEx,半導體業,探針卡 / 測試介面
6684,半導體 / 綜合,1,current classified theme,安格,TPEx,半導體業,半導體 / 綜合
6689,數位雲端 / 綜合,1,current classified theme,伊雲谷,TWSE,數位雲端,數位雲端 / 綜合
6690,數位雲端 / 綜合,1,current classified theme,安碁資訊,TPEx,數位雲端,數位雲端 / 綜合
6691,電子設備整合 / 綜合,1,current classified theme,洋基工程,TWSE,其他電子業,電子設備整合 / 綜合
6692,綠能環保 / 綜合,1,current classified theme,進能服,TPEx,綠能環保,綠能環保 / 綜合
6693,半導體 / 綜合,1,current classified theme,廣閎科,TPEx,半導體業,半導體 / 綜合
6695,半導體 / 綜合,1,current classified theme,芯鼎,TWSE,半導體業,半導體 / 綜合
6697,資訊服務 / 綜合,1,current classified theme,東捷資訊,TPEx,資訊服務業,資訊服務 / 綜合
6698,電子設備整合 / 綜合,1,current classified theme,旭暉應材,TWSE,其他電子業,電子設備整合 / 綜合
6703,生技醫療 / 綜合,1,current classified theme,軒郁,TPEx,生技醫療業,生技醫療 / 綜合
6706,光電業 / 其他,1,current classified theme,惠特,TWSE,光電業,光電業 / 其他
6708,半導體 / 綜合,1,current classified theme,天擎,TPEx,半導體業,半導體 / 綜合
6712,生技醫療 / 綜合,1,current classified theme,長聖,TPEx,生技醫療業,生技醫療 / 綜合
6715,電子零組件 / 綜合,1,current classified theme,嘉基,TWSE,電子零組件業,電子零組件 / 綜合
6716,半導體 / 綜合,1,current classified theme,應廣,TPEx,半導體業,半導體 / 綜合
6719,半導體 / 綜合,1,current classified theme,力智,TWSE,半導體業,半導體 / 綜合
6721,綜合產業 / 綜合,1,current classified theme,信實,TPEx,其他,綜合產業 / 綜合
6722,電子設備整合 / 綜合,1,current classified theme,輝創,TWSE,其他電子業,電子設備整合 / 綜合
6727,電子零組件 / 綜合,1,current classified theme,亞泰金屬,TPEx,電子零組件業,電子零組件 / 綜合
6728,居家生活 / 綜合,1,current classified theme,上洋,TPEx,居家生活,居家生活 / 綜合
6732,半導體 / 綜合,1,current classified theme,昇佳電子,TPEx,半導體業,半導體 / 綜合
6733,生技醫療 / 綜合,1,current classified theme,博晟生醫,TPEx,生技醫療業,生技醫療 / 綜合
6735,電子設備整合 / 綜合,1,current classified theme,美達科技,TPEx,其他電子業,電子設備整合 / 綜合
6741,數位雲端 / 綜合,1,current classified theme,91APP*-KY,TPEx,數位雲端,數位雲端 / 綜合
6742,光電業 / 其他,1,current classified theme,澤米,TWSE,光電業,光電業 / 其他
6743,電子設備整合 / 綜合,1,current classified theme,安普新,TWSE,其他電子業,電子設備整合 / 綜合
6747,待確認 / 特殊標的,1,current classified theme,亨泰光,TPEx,,待確認 / 特殊標的
6751,資訊服務 / 綜合,1,current classified theme,智聯服務,TPEx,資訊服務業,資訊服務 / 綜合
6752,資服 / AI Agent,1,current classified theme,叡揚,TPEx,資訊服務業,資服 / AI Agent
6753,航運物流 / 綜合,1,current classified theme,龍德造船,TWSE,航運業,航運物流 / 綜合
6754,居家生活 / 綜合,1,current classified theme,匯僑設計,TWSE,居家生活,居家生活 / 綜合
6756,半導體 / 綜合,1,current classified theme,威鋒電子,TWSE,半導體業,半導體 / 綜合
6757,航空 / 旅運,1,theme singleton cleanup v3,台灣虎航,TWSE,航運業,航空 / 旅運
6761,電子零組件 / 綜合,1,current classified theme,穩得,TPEx,電子零組件業,電子零組件 / 綜合
6762,生技醫療 / 綜合,1,current classified theme,達亞,TPEx,生技醫療業,生技醫療 / 綜合
6763,數位雲端 / 綜合,1,current classified theme,綠界科技,TPEx,數位雲端,數位雲端 / 綜合
6767,生技醫療 / 綜合,1,current classified theme,台微醫,TPEx,生技醫療業,生技醫療 / 綜合
6768,運動休閒 / 綜合,1,current classified theme,志強-KY,TWSE,運動休閒,運動休閒 / 綜合
6770,晶圓代工 / 特用製程,1,current classified theme,力積電,TWSE,半導體業,晶圓代工 / 特用製程
6771,綠能環保 / 綜合,1,current classified theme,平和環保-創,TWSE,綠能環保,綠能環保 / 綜合
6776,IC通路,1,current classified theme,展碁國際,TWSE,電子通路業,IC通路
6781,電子零組件 / 綜合,1,current classified theme,AES-KY,TWSE,電子零組件業,電子零組件 / 綜合
6782,生技醫療 / 綜合,1,current classified theme,視陽,TWSE,生技醫療業,生技醫療 / 綜合
6785,生技醫療 / 綜合,1,current classified theme,昱展新藥,TPEx,生技醫療業,生技醫療 / 綜合
6788,半導體 / 綜合,1,current classified theme,華景電,TPEx,半導體業,半導體 / 綜合
6789,功率半導體 / MCU,1,mixed signal and sensor exposure,采鈺,TWSE,半導體業,功率半導體 / MCU
6790,造紙紙器 / 綜合,1,current classified theme,永豐實,TWSE,造紙工業,造紙紙器 / 綜合
6791,資服 / AI Agent,1,current classified theme,虎門科技,TPEx,資訊服務業,資服 / AI Agent
6792,通信網路 / 綜合,1,current classified theme,詠業,TWSE,通信網路業,通信網路 / 綜合
6794,生技醫療 / 綜合,1,current classified theme,向榮生技,TWSE,生技醫療業,生技醫療 / 綜合
6796,生技醫療 / 綜合,1,current classified theme,晉弘,TWSE,生技醫療業,生技醫療 / 綜合
6799,半導體 / 綜合,1,current classified theme,來頡,TWSE,半導體業,半導體 / 綜合
6803,綠能環保 / 綜合,1,current classified theme,崑鼎,TPEx,綠能環保,綠能環保 / 綜合
6804,運動休閒 / 綜合,1,current classified theme,明係,TPEx,運動休閒,運動休閒 / 綜合
6805,高速連接器 / 機構件,1,folding and mechanism exposure,富世達,TWSE,電子零組件業,高速連接器 / 機構件
6806,綠能環保 / 綜合,1,current classified theme,森崴能源,TWSE,綠能環保,綠能環保 / 綜合
6807,居家生活 / 綜合,1,current classified theme,峰源-KY,TWSE,居家生活,居家生活 / 綜合
6811,數位雲端 / 綜合,1,current classified theme,宏碁資訊,TPEx,數位雲端,數位雲端 / 綜合
6821,電子零組件 / 綜合,1,current classified theme,聯寶,TPEx,電子零組件業,電子零組件 / 綜合
6823,半導體 / 綜合,1,current classified theme,濾能,TPEx,半導體業,半導體 / 綜合
6829,半導體 / 綜合,1,current classified theme,千附精密,TPEx,半導體業,半導體 / 綜合
6830,工業檢測 / 測試設備,1,lab testing and failure analysis exposure,汎銓,TWSE,其他電子業,工業檢測 / 測試設備
6831,電腦週邊設備 / 綜合,1,current classified theme,邁科,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
6834,電子零組件 / 綜合,1,current classified theme,天二科技,TWSE,電子零組件業,電子零組件 / 綜合
6835,電子零組件 / 綜合,1,current classified theme,圓裕,TWSE,電子零組件業,電子零組件 / 綜合
6838,生技醫療 / 綜合,1,current classified theme,台新藥,TWSE,生技醫療業,生技醫療 / 綜合
6840,電子設備整合 / 綜合,1,current classified theme,東研信超,TPEx,其他電子業,電子設備整合 / 綜合
6841,生技醫療 / 綜合,1,current classified theme,長佳智能,TPEx,生技醫療業,生技醫療 / 綜合
6843,電機機械 / 綜合,1,current classified theme,進典,TPEx,電機機械,電機機械 / 綜合
6844,生技醫療 / 綜合,1,current classified theme,諾貝兒,TPEx,生技醫療業,生技醫療 / 綜合
6846,食品民生 / 綜合,1,current classified theme,綠茵,TPEx,食品工業,食品民生 / 綜合
6854,半導體 / 綜合,1,current classified theme,錼創科技-KY創,TWSE,半導體業,半導體 / 綜合
6855,電子設備整合 / 綜合,1,current classified theme,數泓科,TPEx,其他電子業,電子設備整合 / 綜合
6856,文化創意 / 綜合,1,current classified theme,鑫傳,TPEx,文化創意業,文化創意 / 綜合
6859,光電業 / 其他,1,current classified theme,伯特光,TPEx,光電業,光電業 / 其他
6861,生技醫療 / 綜合,1,current classified theme,睿生光電,TWSE,生技醫療業,生技醫療 / 綜合
6862,電子零組件 / 綜合,1,current classified theme,三集瑞-KY,TWSE,電子零組件業,電子零組件 / 綜合
6863,通信網路 / 綜合,1,current classified theme,永道-KY,TWSE,通信網路業,通信網路 / 綜合
6865,數位雲端 / 綜合,1,current classified theme,偉康科技,TPEx,數位雲端,數位雲端 / 綜合
6869,綠能環保 / 綜合,1,current classified theme,雲豹能源,TWSE,綠能環保,綠能環保 / 綜合
6870,數位雲端 / 綜合,1,current classified theme,騰雲,TPEx,數位雲端,數位雲端 / 綜合
6873,綠能環保 / 綜合,1,current classified theme,泓德能源,TWSE,綠能環保,綠能環保 / 綜合
6874,資訊服務 / 綜合,1,current classified theme,倍力,TPEx,資訊服務業,資訊服務 / 綜合
6875,生技醫療 / 綜合,1,current classified theme,國邑*,TPEx,生技醫療業,生技醫療 / 綜合
6877,電子設備整合 / 綜合,1,current classified theme,鏵友益,TPEx,其他電子業,電子設備整合 / 綜合
6881,綜合產業 / 綜合,1,current classified theme,潤德,TPEx,其他,綜合產業 / 綜合
6885,生技醫療 / 綜合,1,current classified theme,全福生技,TWSE,生技醫療業,生技醫療 / 綜合
6887,綠能環保 / 綜合,1,current classified theme,寶綠特-KY,TWSE,綠能環保,綠能環保 / 綜合
6890,運動休閒 / 綜合,1,current classified theme,來億-KY,TWSE,運動休閒,運動休閒 / 綜合
6894,綠能環保 / 綜合,1,current classified theme,衛司特,TPEx,綠能環保,綠能環保 / 綜合
6895,半導體 / 綜合,1,current classified theme,宏碩系統,TPEx,半導體業,半導體 / 綜合
6899,光電業 / 其他,1,current classified theme,創為精密,TPEx,光電業,光電業 / 其他
6901,綜合產業 / 綜合,1,current classified theme,鑽石投資,TWSE,其他,綜合產業 / 綜合
6902,數位雲端 / 綜合,1,current classified theme,GOGOLOOK,TWSE,數位雲端,數位雲端 / 綜合
6904,綜合產業 / 綜合,1,current classified theme,伯鑫,TPEx,其他,綜合產業 / 綜合
6906,數位雲端 / 綜合,1,current classified theme,現觀科,TWSE,數位雲端,數位雲端 / 綜合
6908,電子通路 / 綜合,1,current classified theme,宏碁遊戲-創,TWSE,電子通路業,電子通路 / 綜合
6909,半導體 / 綜合,1,current classified theme,創控,TWSE,半導體業,半導體 / 綜合
6914,綜合產業 / 綜合,1,current classified theme,阜爾運通,TWSE,其他,綜合產業 / 綜合
6916,光電業 / 其他,1,current classified theme,華凌,TWSE,光電業,光電業 / 其他
6918,生技醫療 / 綜合,1,current classified theme,愛派司,TWSE,生技醫療業,生技醫療 / 綜合
6919,生技醫療 / 綜合,1,current classified theme,康霈*,TWSE,生技醫療業,生技醫療 / 綜合
6921,半導體 / 綜合,1,current classified theme,嘉雨思-創,TWSE,半導體業,半導體 / 綜合
6922,電腦週邊設備 / 綜合,1,current classified theme,宸曜,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
6923,綠能環保 / 綜合,1,current classified theme,中台,TWSE,綠能環保,綠能環保 / 綜合
6924,電子零組件 / 綜合,1,current classified theme,榮惠-KY創,TWSE,電子零組件業,電子零組件 / 綜合
6928,電腦週邊設備 / 綜合,1,current classified theme,攸泰科技,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
6929,生技醫療 / 綜合,1,current classified theme,佑全,TPEx,生技醫療業,生技醫療 / 綜合
6931,生技醫療 / 綜合,1,current classified theme,青松健康,TWSE,生技醫療業,生技醫療 / 綜合
6933,電腦週邊設備 / 綜合,1,current classified theme,AMAX-KY,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
6934,生技醫療 / 綜合,1,current classified theme,心誠鎂,TWSE,生技醫療業,生技醫療 / 綜合
6936,生技醫療 / 綜合,1,current classified theme,永鴻生技,TWSE,生技醫療業,生技醫療 / 綜合
6937,半導體 / 綜合,1,current classified theme,天虹,TWSE,半導體業,半導體 / 綜合
6944,綠能環保 / 綜合,1,current classified theme,兆聯實業,TWSE,綠能環保,綠能環保 / 綜合
6949,生技醫療 / 綜合,1,current classified theme,沛爾生醫-創,TWSE,生技醫療業,生技醫療 / 綜合
6951,綠能環保 / 綜合,1,current classified theme,青新-創,TWSE,綠能環保,綠能環保 / 綜合
6952,綜合產業 / 綜合,1,current classified theme,大武山,TWSE,其他,綜合產業 / 綜合
6953,半導體 / 綜合,1,current classified theme,家碩,TPEx,半導體業,半導體 / 綜合
6955,生技醫療 / 綜合,1,current classified theme,邦睿生技-創,TWSE,生技醫療業,生技醫療 / 綜合
6957,綜合產業 / 綜合,1,current classified theme,裕慶-KY,TWSE,其他,綜合產業 / 綜合
6958,綜合產業 / 綜合,1,current classified theme,日盛台駿,TWSE,其他,綜合產業 / 綜合
6962,半導體 / 綜合,1,current classified theme,奕力-KY,TWSE,半導體業,半導體 / 綜合
6965,運動休閒 / 綜合,1,current classified theme,中傑-KY,TWSE,運動休閒,運動休閒 / 綜合
6969,綠能環保 / 綜合,1,current classified theme,成信實業*-創,TWSE,綠能環保,綠能環保 / 綜合
6988,汽車零組件 / 綜合,1,current classified theme,威力暘-創,TWSE,汽車工業,汽車零組件 / 綜合
6994,綠能環保 / 綜合,1,current classified theme,富威電力,TWSE,綠能環保,綠能環保 / 綜合
7402,光電業 / 其他,1,current classified theme,邑錡,TPEx,光電業,光電業 / 其他
7556,半導體 / 綜合,1,current classified theme,意德士科技,TPEx,半導體業,半導體 / 綜合
7610,綠能環保 / 綜合,1,current classified theme,聯友金屬-創,TWSE,綠能環保,綠能環保 / 綜合
7631,電子設備整合 / 綜合,1,current classified theme,聚賢研發-創,TWSE,其他電子業,電子設備整合 / 綜合
7705,觀光餐旅 / 綜合,1,current classified theme,三商餐飲,TWSE,觀光餐旅,觀光餐旅 / 綜合
7711,電腦週邊設備 / 綜合,1,current classified theme,永擎,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
7721,數位雲端 / 綜合,1,current classified theme,微程式,TWSE,數位雲端,數位雲端 / 綜合
7722,數位雲端 / 綜合,1,current classified theme,LINEPAY,TWSE,數位雲端,數位雲端 / 綜合
7730,半導體 / 綜合,1,current classified theme,暉盛-創,TWSE,半導體業,半導體 / 綜合
7732,汽車零組件 / 綜合,1,current classified theme,金興精密,TWSE,汽車工業,汽車零組件 / 綜合
7736,汽車零組件 / 綜合,1,current classified theme,虎山,TWSE,汽車工業,汽車零組件 / 綜合
7740,綠能環保 / 綜合,1,current classified theme,熙特爾-創,TWSE,綠能環保,綠能環保 / 綜合
7749,半導體 / 綜合,1,current classified theme,意騰-KY,TWSE,半導體業,半導體 / 綜合
7750,電機機械 / 綜合,1,current classified theme,新代,TWSE,電機機械,電機機械 / 綜合
7760,待確認 / 特殊標的,1,current classified theme,享溫馨,TWSE,,待確認 / 特殊標的
7765,數位雲端 / 綜合,1,current classified theme,中華資安,TWSE,數位雲端,數位雲端 / 綜合
7768,待確認 / 特殊標的,1,current classified theme,頌勝科技,TWSE,,待確認 / 特殊標的
7769,半導體設備,1,semiconductor equipment exposure,鴻勁,TWSE,半導體業,半導體設備
7780,食品民生 / 綜合,1,current classified theme,大研生醫*,TWSE,食品工業,食品民生 / 綜合
7786,綠能環保 / 綜合,1,current classified theme,東方風能,TWSE,綠能環保,綠能環保 / 綜合
7788,電子零組件 / 綜合,1,current classified theme,松川精密,TWSE,電子零組件業,電子零組件 / 綜合
7791,食品民生 / 綜合,1,current classified theme,皇家可口,TWSE,食品工業,食品民生 / 綜合
7795,電子零組件 / 綜合,1,current classified theme,長廣,TWSE,電子零組件業,電子零組件 / 綜合
7799,生技醫療 / 綜合,1,current classified theme,禾榮科,TWSE,生技醫療業,生技醫療 / 綜合
7821,待確認 / 特殊標的,1,current classified theme,神數,TWSE,,待確認 / 特殊標的
7822,半導體 / 綜合,1,current classified theme,倍利科,TWSE,半導體業,半導體 / 綜合
7823,數位雲端 / 綜合,1,current classified theme,奧義賽博-KY創,TWSE,數位雲端,數位雲端 / 綜合
8011,通信網路 / 綜合,1,current classified theme,台通,TWSE,通信網路業,通信網路 / 綜合
8016,半導體 / 綜合,1,current classified theme,矽創,TWSE,半導體業,半導體 / 綜合
8021,電子設備整合 / 綜合,1,current classified theme,尖點,TWSE,其他電子業,電子設備整合 / 綜合
8024,半導體 / 綜合,1,current classified theme,佑華,TPEx,半導體業,半導體 / 綜合
8027,電機機械 / 綜合,1,current classified theme,鈦昇,TPEx,電機機械,電機機械 / 綜合
8028,CoWoS / 先進封裝,1,current classified theme,昇陽半導體,TWSE,半導體業,CoWoS / 先進封裝
8032,電子通路 / 綜合,1,current classified theme,光菱,TPEx,電子通路業,電子通路 / 綜合
8033,綜合產業 / 綜合,1,current classified theme,雷虎,TWSE,其他,綜合產業 / 綜合
8034,通信網路 / 綜合,1,current classified theme,榮群,TPEx,通信網路業,通信網路 / 綜合
8038,電子零組件 / 綜合,1,current classified theme,長園科,TPEx,電子零組件業,電子零組件 / 綜合
8039,電子零組件 / 綜合,1,current classified theme,台虹,TWSE,電子零組件業,電子零組件 / 綜合
8040,半導體 / 綜合,1,current classified theme,九暘,TPEx,半導體業,半導體 / 綜合
8042,電子零組件 / 綜合,1,current classified theme,金山電,TPEx,電子零組件業,電子零組件 / 綜合
8043,電子零組件 / 綜合,1,current classified theme,蜜望實,TPEx,電子零組件業,電子零組件 / 綜合
8044,網路平台 / 數位娛樂,1,theme singleton cleanup v3,網家,TPEx,數位雲端,網路平台 / 數位娛樂
